county,county_fips,year,labor_force,employed,unemployed,unemployment_rate,total_pop,age_16_plus,age_65_plus,age_16_plus_pop,age_65_plus_pop,lfpr,not_in_labor_force
Barbour County,54001,2010,6868,6194,674,9.8,16256,80.8,16.2,13134.847999999998,2633.472,52.288385826771666,6266.847999999998
Barbour County,54001,2011,6774,6165,609,9.0,16373,80.7,16.2,13213.011,2652.426,51.267648229461095,6439.011
Barbour County,54001,2012,6736,6197,539,8.0,16472,80.6,16.8,13276.431999999999,2767.2960000000003,50.73652318635007,6540.431999999999
Barbour County,54001,2013,6730,6255,475,7.1,16655,81.0,17.2,13490.550000000001,2864.66,49.886772592666716,6760.550000000001
Barbour County,54001,2014,6904,6447,457,6.6,16723,81.1,17.8,13562.353,2976.6940000000004,50.90562087566959,6658.352999999999
Barbour County,54001,2015,6982,6482,500,7.2,16731,81.5,18.2,13635.765,3045.042,51.20358117054672,6653.764999999999
Barbour County,54001,2016,6707,6245,462,6.9,16892,81.9,18.5,13834.548,3125.02,48.48008044787585,7127.548000000001
Barbour County,54001,2017,6487,6099,388,6.0,16790,82.2,18.570577724836212,13801.380000000001,3118.0,47.00254612219938,7314.380000000001
Barbour County,54001,2018,6549,6157,392,6.0,16730,82.2,18.99581589958159,13752.060000000001,3178.0,47.62195627418728,7203.060000000001
Barbour County,54001,2019,6745,6330,415,6.2,16633,82.1,19.395178260085373,13655.693,3226.0000000000005,49.39331896228188,6910.692999999999
Barbour County,54001,2020,6701,6119,582,8.7,16543,82.5,20.050776763585805,13647.974999999999,3317.0,49.098858988238185,6946.9749999999985
Barbour County,54001,2021,6640,6268,372,5.6,15600,81.8,20.032051282051285,12760.8,3125.0000000000005,52.03435521283932,6120.799999999999
Barbour County,54001,2022,6701,6390,311,4.6,15527,82.3,20.834675082115027,12778.721,3235.0,52.43873780482413,6077.721
Barbour County,54001,2023,6665,6330,335,5.0,15454,82.6,20.79720460722143,12765.003999999999,3214.0,52.21306628654406,6100.003999999999
Barbour County,54001,2024,6578,6248,330,5.0,15424,82.9,21.109958506224068,12786.496000000001,3256.0000000000005,51.444899368834115,6208.496000000001
Berkeley County,54003,2010,51009,46745,4264,8.4,100910,77.2,10.9,77902.52,10999.19,65.47798453759903,26893.520000000004
Berkeley County,54003,2011,51206,47435,3771,7.4,102801,77.4,11.2,79567.974,11513.712,64.35503812124209,28361.974000000002
Berkeley County,54003,2012,52356,49003,3353,6.4,104410,77.4,11.5,80813.34,12007.15,64.78633354344716,28457.339999999997
Berkeley County,54003,2013,52732,49792,2940,5.6,105812,77.6,11.9,82110.112,12591.628,64.22107912847568,29378.111999999994
Berkeley County,54003,2014,53171,50312,2859,5.4,107324,77.9,12.3,83605.39600000001,13200.852,63.59756970710359,30434.396000000008
Berkeley County,54003,2015,54612,52015,2597,4.8,108724,78.2,12.8,85022.168,13916.672,64.23265988700734,30410.168000000005
Berkeley County,54003,2016,58056,55917,2139,3.7,110173,78.1,13.2,86045.113,14542.836000000001,67.47158319148235,27989.112999999998
Berkeley County,54003,2017,59717,57665,2052,3.4,111610,78.3,13.67977779768838,87390.62999999999,15268.000000000002,68.3334128613102,27673.62999999999
Berkeley County,54003,2018,61230,58925,2305,3.8,113495,78.8,14.053482532270145,89434.06,15950.000000000002,68.46384923148966,28204.059999999998
Berkeley County,54003,2019,62021,59920,2101,3.4,115329,79.1,14.450831967675088,91225.23899999999,16666.0,67.98666759316467,29204.238999999987
Berkeley County,54003,2020,60775,57218,3557,5.9,117615,79.0,14.771075117969648,92915.85,17373.0,65.4086466410198,32140.850000000006
Berkeley County,54003,2021,62846,60649,2197,3.5,120460,79.4,14.737672256350656,95645.24,17753.0,65.70739955276393,32799.240000000005
Berkeley County,54003,2022,64210,62416,1794,2.8,123283,79.7,14.967189312395057,98256.551,18452.0,65.34933228014485,34046.55100000001
Berkeley County,54003,2023,65441,63362,2079,3.2,126165,79.7,15.095311695002575,100553.505,19045.0,65.08077465822797,35112.505000000005
Berkeley County,54003,2024,66150,63986,2164,3.3,129514,79.6,15.265531139490712,103093.14399999999,19771.0,64.16527562686419,36943.143999999986
Boone County,54005,2010,8809,8053,756,8.6,24872,79.5,14.1,19773.24,3506.9519999999998,44.550109137399836,10964.240000000002
Boone County,54005,2011,8681,8010,671,7.7,24746,79.8,14.1,19747.307999999997,3489.1859999999997,43.96042235225177,11066.307999999997
Boone County,54005,2012,8925,8032,893,10.0,24617,79.8,14.4,19644.365999999998,3544.8480000000004,45.43287373081931,10719.365999999998
Boone County,54005,2013,8680,7858,822,9.5,24517,80.0,14.7,19613.600000000002,3603.999,44.25500673002406,10933.600000000002
Boone County,54005,2014,8517,7742,775,9.1,24257,79.9,15.3,19381.343,3711.321,43.94432315655318,10864.343
Boone County,54005,2015,8280,7497,783,9.5,24000,80.1,16.0,19224.0,3840.0,43.07116104868914,10944.0
Boone County,54005,2016,8035,7304,731,9.1,23645,80.8,16.9,19105.16,3996.0049999999997,42.05670091221429,11070.16
Boone County,54005,2017,7820,7329,491,6.3,23236,81.0,17.56756756756757,18821.16,4082.0,41.548979977854714,11001.16
Boone County,54005,2018,7737,7283,454,5.9,22817,80.8,18.33282201867029,18436.136,4183.0,41.966494497545476,10699.135999999999
Boone County,54005,2019,7576,7167,409,5.4,22368,81.1,19.112124463519315,18140.448,4275.0,41.763025918654265,10564.448
Boone County,54005,2020,7574,6808,766,10.1,21897,81.4,19.879435539114947,17824.158,4353.0,42.492890828279236,10250.158
Boone County,54005,2021,7372,6933,439,6.0,22059,81.3,20.25477129516297,17933.967,4468.0,41.10635421599694,10561.967
Boone County,54005,2022,7305,6989,316,4.3,21705,82.0,21.068878138677725,17798.1,4573.0,41.04370691253561,10493.099999999999
Boone County,54005,2023,7346,7047,299,4.1,21312,82.2,21.612237237237235,17518.464,4605.999999999999,41.93290005333801,10172.464
Boone County,54005,2024,7337,7000,337,4.6,21026,82.4,22.144012175401883,17325.424000000003,4656.0,42.34816994954928,9988.424000000003
Braxton County,54007,2010,5681,5067,614,10.8,14558,82.0,17.2,11937.56,2503.9759999999997,47.589289603570585,6256.5599999999995
Braxton County,54007,2011,5489,4904,585,10.7,14541,82.1,17.3,11938.161,2515.5930000000003,45.978605917611596,6449.161
Braxton County,54007,2012,5410,4848,562,10.4,14531,82.3,17.8,11959.012999999999,2586.5180000000005,45.23784696947817,6549.012999999999
Braxton County,54007,2013,5346,4802,544,10.2,14524,82.4,18.2,11967.776000000002,2643.368,44.66995371571125,6621.776000000002
Braxton County,54007,2014,5284,4794,490,9.3,14492,82.6,18.7,11970.392,2710.004,44.142246970692355,6686.392
Braxton County,54007,2015,5525,5046,479,8.7,14466,82.4,19.4,11919.984,2806.4039999999995,46.35073335668907,6394.984
Braxton County,54007,2016,5330,4861,469,8.8,14463,82.9,20.4,11989.827000000001,2950.4519999999998,44.45435284429041,6659.827000000001
Braxton County,54007,2017,5000,4616,384,7.7,14345,82.7,20.5158591843848,11863.315,2943.0,42.146735545671675,6863.3150000000005
Braxton County,54007,2018,4853,4514,339,7.0,14282,82.8,21.383559725528638,11825.496,3054.0000000000005,41.03844777419907,6972.495999999999
Braxton County,54007,2019,4919,4546,373,7.6,14190,82.6,22.438336856941508,11720.939999999999,3184.0,41.96762375713894,6801.939999999999
Braxton County,54007,2020,4879,4362,517,10.6,14032,82.7,22.947548460661345,11604.464000000002,3220.0,42.04416507302706,6725.464000000002
Braxton County,54007,2021,4701,4371,330,7.0,12702,83.3,23.15383404188317,10580.766,2941.0000000000005,44.42967550742546,5879.766
Braxton County,54007,2022,4770,4480,290,6.1,12505,83.9,24.086365453818473,10491.695000000002,3012.0,45.46453170817489,5721.6950000000015
Braxton County,54007,2023,4786,4547,239,5.0,12345,84.0,24.4228432563791,10369.8,3015.0,46.15325271461359,5583.799999999999
Braxton County,54007,2024,4812,4533,279,5.8,12208,84.2,24.926277850589777,10279.136,3043.0,46.8132730221684,5467.136
Brooke County,54009,2010,10911,9694,1217,11.2,24194,83.5,19.2,20201.989999999998,4645.2480000000005,54.009530744248465,9290.989999999998
Brooke County,54009,2011,10707,9703,1004,9.4,24081,83.7,19.0,20155.797000000002,4575.39,53.12119386794776,9448.797000000002
Brooke County,54009,2012,10659,9763,896,8.4,24021,84.1,19.4,20201.661,4660.074,52.76298815231084,9542.661
Brooke County,54009,2013,10405,9611,794,7.6,23932,84.0,19.5,20102.88,4666.74,51.758752974698155,9697.880000000001
Brooke County,54009,2014,10221,9494,727,7.1,23787,84.2,20.1,20028.654000000002,4781.187,51.031886616045185,9807.654000000002
Brooke County,54009,2015,10210,9484,726,7.1,23665,84.3,20.6,19949.594999999998,4874.990000000001,51.17898383400766,9739.594999999998
Brooke County,54009,2016,10323,9622,701,6.8,23473,84.2,21.5,19764.266000000003,5046.695,52.23062672805556,9441.266000000003
Brooke County,54009,2017,10309,9709,600,5.8,23067,84.4,21.84939523995318,19468.548000000003,5040.0,52.95207428925875,9159.548000000003
Brooke County,54009,2018,10430,9835,595,5.7,22772,84.1,22.264184085719304,19151.252,5070.0,54.46119136231928,8721.252
Brooke County,54009,2019,10499,9975,524,5.0,22459,84.4,22.814907164165813,18955.396,5124.0,55.38792225707129,8456.396
Brooke County,54009,2020,10276,9409,867,8.4,22162,84.5,23.35078061546792,18726.89,5175.0,54.872966093142004,8450.89
Brooke County,54009,2021,10223,9621,602,5.9,22603,84.4,23.373003583595096,19076.932,5283.0,53.58828138612645,8853.932
Brooke County,54009,2022,10149,9703,446,4.4,22349,84.6,24.072665443644013,18907.254,5380.0,53.677810643470494,8758.254
Brooke County,54009,2023,9979,9500,479,4.8,22053,85.2,24.468326304811136,18789.156,5396.0,53.11042177732731,8810.155999999999
Brooke County,54009,2024,9750,9228,522,5.4,21805,85.4,25.19146984636551,18621.47,5493.0,52.35891688464981,8871.470000000001
Cabell County,54011,2010,43292,40253,3039,7.0,95526,82.6,16.0,78904.476,15284.16,54.86634243664453,35612.475999999995
Cabell County,54011,2011,42941,40002,2939,6.8,95870,82.6,15.9,79188.62,15243.33,54.22622594004037,36247.619999999995
Cabell County,54011,2012,43119,40417,2702,6.3,96240,82.5,16.0,79398.0,15398.4,54.3074132849694,36279.0
Cabell County,54011,2013,42547,40118,2429,5.7,96604,82.6,16.1,79794.904,15553.244,53.32044763159311,37247.903999999995
Cabell County,54011,2014,42634,40335,2299,5.4,96826,82.3,16.4,79687.798,15879.463999999998,53.50129012223428,37053.797999999995
Cabell County,54011,2015,41813,39607,2206,5.3,96824,82.3,16.6,79686.152,16072.784000000001,52.47210330848954,37873.152
Cabell County,54011,2016,41289,39291,1998,4.8,96623,82.2,17.0,79424.106,16425.91,51.985476550406496,38135.106
Cabell County,54011,2017,41977,40071,1906,4.5,96100,82.2,17.425598335067637,78994.20000000001,16746.0,53.139344407564096,37017.20000000001
Cabell County,54011,2018,41743,39815,1928,4.6,95318,82.0,17.81405400868671,78160.76,16980.0,53.406594306401324,36417.759999999995
Cabell County,54011,2019,41799,40050,1749,4.2,94339,82.0,18.232120331994192,77357.98,17200.0,54.03321027772442,35558.979999999996
Cabell County,54011,2020,41817,38535,3282,7.8,93328,82.1,18.703925938625066,76622.288,17456.0,54.575504192722626,34805.288
Cabell County,54011,2021,41563,39617,1946,4.7,94622,82.0,18.65739468622519,77590.04,17654.0,53.56744241915587,36027.03999999999
Cabell County,54011,2022,41923,40452,1471,3.5,93965,82.4,19.360400148991648,77427.16,18192.0,54.145082939888276,35504.16
Cabell County,54011,2023,42319,40804,1515,3.6,93300,82.4,19.55734190782422,76879.20000000001,18247.0,55.04609829446716,34560.20000000001
Cabell County,54011,2024,42460,40852,1608,3.8,92739,82.3,20.00237224899988,76324.197,18550.0,55.63111263391346,33864.197
Calhoun County,54013,2010,2902,2505,397,13.7,7588,83.0,17.9,6298.04,1358.252,46.0778273875682,3396.04
Calhoun County,54013,2011,2861,2513,348,12.2,7616,83.4,18.1,6351.744000000001,1378.496,45.042747314753235,3490.7440000000006
Calhoun County,54013,2012,2842,2539,303,10.7,7613,83.3,18.4,6341.629,1400.792,44.814983657984406,3499.629
Calhoun County,54013,2013,2888,2599,289,10.0,7603,83.3,18.9,6333.299,1436.9669999999999,45.600247201340096,3445.299
Calhoun County,54013,2014,2935,2655,280,9.5,7583,83.5,19.3,6331.804999999999,1463.519,46.35329104418093,3396.8049999999994
Calhoun County,54013,2015,2790,2452,338,12.1,7557,83.3,20.1,6294.981,1518.957,44.321023367663855,3504.9809999999998
Calhoun County,54013,2016,2813,2482,331,11.8,7482,83.4,21.1,6239.988,1578.7020000000002,45.08021489784916,3426.9880000000003
Calhoun County,54013,2017,2569,2314,255,9.9,7450,83.2,22.29530201342282,6198.400000000001,1661.0,41.4461796592669,3629.4000000000005
Calhoun County,54013,2018,2583,2342,241,9.3,7396,82.3,22.72850189291509,6086.907999999999,1681.0,42.435338270267934,3503.9079999999994
Calhoun County,54013,2019,2688,2365,323,12.0,7295,81.9,23.522960932145303,5974.6050000000005,1716.0,44.99042196094972,3286.6050000000005
Calhoun County,54013,2020,2601,2210,391,15.0,7185,82.9,24.453723034098818,5956.365000000001,1757.0,43.667572420427554,3355.3650000000007
Calhoun County,54013,2021,2559,2311,248,9.7,6420,82.9,24.517133956386292,5322.18,1574.0,48.081801066480274,2763.1800000000003
Calhoun County,54013,2022,2589,2397,192,7.4,6279,82.5,25.03583373148591,5180.174999999999,1572.0,49.97900650074564,2591.1749999999993
Calhoun County,54013,2023,2625,2457,168,6.4,6158,83.1,26.031178954205913,5117.298,1603.0000000000002,51.296602230317646,2492.298
Calhoun County,54013,2024,2582,2389,193,7.5,6048,83.7,26.40542328042328,5062.176,1597.0,51.005733502746644,2480.1760000000004
Clay County,54015,2010,3640,3138,502,13.8,9572,78.2,15.0,7485.304,1435.8,48.62861949227446,3845.304
Clay County,54015,2011,3566,3143,423,11.9,9508,78.2,15.4,7435.256,1464.232,47.96068891239253,3869.2560000000003
Clay County,54015,2012,3529,3120,409,11.6,9432,78.2,15.9,7375.8240000000005,1499.688,47.845501736483946,3846.8240000000005
Clay County,54015,2013,3490,3075,415,11.9,9352,79.4,16.6,7425.488,1552.432,47.000277961529264,3935.4880000000003
Clay County,54015,2014,3353,2995,358,10.7,9226,79.1,17.3,7297.766,1596.0980000000002,45.94556745173797,3944.7659999999996
Clay County,54015,2015,3307,2948,359,10.9,9141,80.0,18.0,7312.8,1645.3799999999999,45.22207635926047,4005.8
Clay County,54015,2016,2797,2462,335,12.0,9033,79.8,18.6,7208.334,1680.1380000000001,38.80230855007551,4411.334
Clay County,54015,2017,2744,2474,270,9.8,8901,80.2,18.84057971014493,7138.602000000001,1677.0000000000002,38.43889882080553,4394.602000000001
Clay County,54015,2018,2722,2468,254,9.3,8785,80.0,19.556061468412068,7028.0,1718.0,38.730791121229366,4306.0
Clay County,54015,2019,2719,2454,265,9.7,8709,79.9,20.071190722241358,6958.491,1748.0,39.0745637236579,4239.491
Clay County,54015,2020,2694,2312,382,14.2,8599,80.2,20.537271775787882,6896.398,1766.0,39.063870733678655,4202.398
Clay County,54015,2021,2602,2372,230,8.8,8176,80.7,20.792563600782778,6598.032,1699.9999999999998,39.436001522878335,3996.032
Clay County,54015,2022,2595,2425,170,6.6,8049,80.8,21.232451236178406,6503.592,1709.0,39.90102700169383,3908.5919999999996
Clay County,54015,2023,2622,2454,168,6.4,7946,81.1,21.734205889755852,6444.205999999999,1727.0,40.68771234190838,3822.205999999999
Clay County,54015,2024,2628,2436,192,7.3,7835,81.6,22.437779195915763,6393.36,1758.0,41.1051465895867,3765.3599999999997
Doddridge County,54017,2010,3315,3085,230,6.9,8035,82.0,15.7,6588.7,1261.4950000000001,50.31341539302139,3273.7
Doddridge County,54017,2011,3326,3099,227,6.8,8097,82.6,15.8,6688.121999999999,1279.326,49.72995408875616,3362.1219999999994
Doddridge County,54017,2012,3410,3204,206,6.0,8147,81.9,16.0,6672.393000000001,1303.52,51.10610241333207,3262.393000000001
Doddridge County,54017,2013,3530,3343,187,5.3,8213,82.9,16.1,6808.577,1322.2930000000001,51.846369659915716,3278.577
Doddridge County,54017,2014,3677,3497,180,4.9,8282,83.6,16.5,6923.7519999999995,1366.53,53.10704369538366,3246.7519999999995
Doddridge County,54017,2015,3689,3491,198,5.4,8201,84.2,17.2,6905.242000000001,1410.572,53.42318198261552,3216.242000000001
Doddridge County,54017,2016,2864,2675,189,6.6,8363,82.8,17.1,6924.563999999999,1430.073,41.36000475986648,4060.5639999999994
Doddridge County,54017,2017,2915,2757,158,5.4,8570,84.6,19.4049008168028,7250.219999999999,1663.0,40.20567651740223,4335.219999999999
Doddridge County,54017,2018,3009,2865,144,4.8,8536,85.2,20.079662605435804,7272.672,1714.0,41.37406444288977,4263.672
Doddridge County,54017,2019,2996,2829,167,5.6,8560,85.9,20.58411214953271,7353.040000000001,1762.0,40.74505238649592,4357.040000000001
Doddridge County,54017,2020,2925,2698,227,7.8,8499,86.3,21.061301329568185,7334.637,1790.0,39.879274189029395,4409.637
Doddridge County,54017,2021,2857,2705,152,5.3,7929,86.6,21.213267751292722,6866.514,1682.0,41.60772118137383,4009.514
Doddridge County,54017,2022,2771,2664,107,3.9,7847,87.7,20.823244552058114,6881.819,1634.0000000000002,40.265517009383714,4110.819
Doddridge County,54017,2023,2825,2719,106,3.8,7767,86.8,21.11497360628299,6741.756,1640.0,41.90302941844825,3916.7560000000003
Doddridge County,54017,2024,2880,2764,116,4.0,7711,87.5,21.63143561146414,6747.125,1668.0,42.684847249754526,3867.125
Fayette County,54019,2010,17556,15852,1704,9.7,46138,81.7,16.7,37694.746,7705.045999999999,46.574129986178974,20138.746
Fayette County,54019,2011,17727,16206,1521,8.6,46031,81.4,16.8,37469.234000000004,7733.2080000000005,47.31081505429227,19742.234000000004
Fayette County,54019,2012,17593,16129,1464,8.3,46000,81.6,17.1,37536.0,7866.000000000001,46.869671781756175,19943.0
Fayette County,54019,2013,17036,15584,1452,8.5,45889,81.6,17.4,37445.424,7984.686,45.495545730768065,20409.424
Fayette County,54019,2014,16793,15415,1378,8.2,45709,81.8,17.7,37389.962,8090.4929999999995,44.913124009058905,20596.962
Fayette County,54019,2015,16470,15096,1374,8.3,45534,81.7,18.2,37201.278000000006,8287.188,44.272672567861775,20731.278000000006
Fayette County,54019,2016,16253,15006,1247,7.7,45192,81.8,18.8,36967.056,8496.096,43.96617355734252,20714.055999999997
Fayette County,54019,2017,16282,15292,990,6.1,44602,81.6,19.04174700686068,36395.231999999996,8493.0,44.73662923758805,20113.231999999996
Fayette County,54019,2018,16411,15439,972,5.9,44126,81.9,19.655078638444454,36139.194,8673.0,45.41053129187109,19728.194000000003
Fayette County,54019,2019,16449,15554,895,5.4,43576,81.8,20.428676335597576,35645.168,8902.0,46.14650715070273,19196.167999999998
Fayette County,54019,2020,16119,14559,1560,9.7,43087,81.9,21.05043284517372,35288.253000000004,9070.0,45.678090099841434,19169.253000000004
Fayette County,54019,2021,15762,14800,962,6.1,41056,81.9,21.156469212782543,33624.864,8686.000000000002,46.87602602645471,17862.864
Fayette County,54019,2022,15790,15092,698,4.4,40545,82.0,21.896658034282897,33246.9,8878.000000000002,47.49314973726874,17456.9
Fayette County,54019,2023,15959,15294,665,4.2,39987,82.0,22.28724335409008,32789.34,8912.0,48.67130597932133,16830.339999999997
Fayette County,54019,2024,16062,15375,687,4.3,39519,81.9,22.447430349958246,32366.061,8871.0,49.62605736916827,16304.061000000002
Gilmer County,54021,2010,2774,2534,240,8.7,8394,86.5,14.2,7260.8099999999995,1191.9479999999999,38.205103838277,4486.8099999999995
Gilmer County,54021,2011,2815,2596,219,7.8,8522,86.7,14.0,7388.574,1193.0800000000002,38.09936802419519,4573.574
Gilmer County,54021,2012,2775,2567,208,7.5,8623,86.9,14.5,7493.387000000001,1250.3349999999998,37.0326529245053,4718.387000000001
Gilmer County,54021,2013,2760,2578,182,6.6,8678,87.0,14.7,7549.86,1275.666,36.556969268304314,4789.86
Gilmer County,54021,2014,2774,2597,177,6.4,8706,87.3,14.5,7600.338,1262.37,36.49837678271677,4826.338
Gilmer County,54021,2015,2738,2530,208,7.6,8644,87.0,15.6,7520.28,1348.464,36.408218842915424,4782.28
Gilmer County,54021,2016,2944,2739,205,7.0,8497,87.4,15.2,7426.378000000001,1291.5439999999999,39.642474433701054,4482.378000000001
Gilmer County,54021,2017,2760,2592,168,6.1,8305,86.4,15.508729680915112,7175.52,1288.0,38.46411131179343,4415.52
Gilmer County,54021,2018,2724,2583,141,5.2,8205,87.1,16.221815965874466,7146.555,1331.0,38.116267208466176,4422.555
Gilmer County,54021,2019,2702,2549,153,5.7,8041,86.8,16.56510384280562,6979.588,1332.0,38.7128867778442,4277.588
Gilmer County,54021,2020,2596,2371,225,8.7,7970,87.0,17.038895859473023,6933.9,1357.9999999999998,37.43924775378936,4337.9
Gilmer County,54021,2021,2642,2488,154,5.8,7516,86.6,16.644491750931348,6508.856,1251.0,40.590850373706225,3866.8559999999998
Gilmer County,54021,2022,2625,2511,114,4.3,7444,85.7,17.50403009134874,6379.508,1303.0,41.1473737473172,3754.508
Gilmer County,54021,2023,2559,2449,110,4.3,7376,85.3,17.82809110629067,6291.728,1315.0,40.67245119305857,3732.728
Gilmer County,54021,2024,2517,2387,130,5.2,7288,85.7,18.22173435784852,6245.816,1328.0,40.29897774766339,3728.816
Grant County,54023,2010,6120,5537,583,9.5,11942,80.4,17.3,9601.368,2065.9660000000003,63.740916919339,3481.3680000000004
Grant County,54023,2011,6187,5655,532,8.6,11955,80.5,17.9,9623.775000000001,2139.9449999999997,64.28870167891498,3436.7750000000015
Grant County,54023,2012,6178,5654,524,8.5,11929,80.6,18.5,9614.774,2206.865,64.2552804673308,3436.7739999999994
Grant County,54023,2013,6014,5528,486,8.1,11869,81.2,19.2,9637.628,2278.848,62.40124644777739,3623.6280000000006
Grant County,54023,2014,5876,5432,444,7.6,11829,81.1,20.0,9593.319,2365.8,61.250960173429036,3717.3189999999995
Grant County,54023,2015,5833,5404,429,7.4,11815,82.1,21.1,9700.115,2492.965,60.13330769789843,3867.115
Grant County,54023,2016,5589,5240,349,6.2,11770,82.4,22.2,9698.480000000001,2612.94,57.62758700332422,4109.480000000001
Grant County,54023,2017,5426,5098,328,6.0,11673,82.6,22.856163796796025,9641.898,2668.0,56.27522713888905,4215.897999999999
Grant County,54023,2018,5352,5031,321,6.0,11641,83.3,23.623400051541964,9696.953,2750.0,55.19259503474958,4344.9529999999995
Grant County,54023,2019,5373,5053,320,6.0,11616,83.1,23.915289256198346,9652.895999999999,2778.0,55.66205209296775,4279.895999999999
Grant County,54023,2020,5297,4923,374,7.1,11565,83.6,24.36662343277129,9668.34,2818.0,54.78706789376459,4371.34
Grant County,54023,2021,5315,5050,265,5.0,11063,83.1,23.772936816415076,9193.353,2629.9999999999995,57.81350939096976,3878.352999999999
Grant County,54023,2022,5303,5090,213,4.0,11034,83.9,24.270436831611384,9257.526000000002,2678.0,57.28312294234982,3954.5260000000017
Grant County,54023,2023,5486,5267,219,4.0,10972,83.3,24.635435654393,9139.676,2703.0,60.02400960384154,3653.6759999999995
Grant County,54023,2024,5537,5303,234,4.2,10983,83.0,25.239005736137663,9115.89,2771.9999999999995,60.74009230036782,3578.8899999999994
Greenbrier County,54025,2010,15432,14112,1320,8.6,35373,82.4,18.9,29147.352000000003,6685.496999999999,52.94477522349199,13715.352000000003
Greenbrier County,54025,2011,15567,14321,1246,8.0,35498,82.1,19.1,29143.857999999997,6780.118,53.41434205450768,13576.857999999997
Greenbrier County,54025,2012,15508,14320,1188,7.7,35572,82.2,19.4,29240.184,6900.967999999999,53.036601958455535,13732.184000000001
Greenbrier County,54025,2013,15514,14372,1142,7.4,35588,82.2,19.8,29253.336000000003,7046.424,53.03326772714059,13739.336000000003
Greenbrier County,54025,2014,15314,14275,1039,6.8,35639,82.1,20.2,29259.619,7199.0779999999995,52.33834384514713,13945.618999999999
Greenbrier County,54025,2015,15551,14561,990,6.4,35666,82.2,20.7,29317.452,7382.862,53.04349095548958,13766.452000000001
Greenbrier County,54025,2016,15325,14488,837,5.5,35580,82.3,21.5,29282.34,7649.7,52.33529834022828,13957.34
Greenbrier County,54025,2017,15075,14318,757,5.0,35523,82.3,21.87878276046505,29235.429,7772.0,51.56414841731928,14160.429
Greenbrier County,54025,2018,15013,14242,771,5.1,35347,82.4,22.21404928282457,29125.928000000004,7852.0,51.54513875060049,14112.928000000004
Greenbrier County,54025,2019,15120,14392,728,4.8,35155,82.7,22.61698193713554,29073.185,7950.999999999999,52.006685885980495,13953.185000000001
Greenbrier County,54025,2020,14644,13420,1224,8.4,34893,82.6,23.21382512251741,28821.618,8100.0,50.809083653804585,14177.617999999999
Greenbrier County,54025,2021,14706,14008,698,4.7,33307,82.7,22.95913771879785,27544.889000000003,7647.0,53.38921496470724,12838.889000000003
Greenbrier County,54025,2022,14442,13876,566,3.9,32995,83.0,23.594484012729204,27385.85,7785.0,52.73526291862404,12943.849999999999
Greenbrier County,54025,2023,14506,13968,538,3.7,32688,83.0,23.981277533039645,27131.039999999997,7838.999999999999,53.46643549233646,12625.039999999997
Greenbrier County,54025,2024,14403,13851,552,3.8,32386,83.4,24.47353794849626,27009.924000000003,7925.999999999999,53.32484460156199,12606.924000000003
Hampshire County,54027,2010,9760,8896,864,8.9,23594,79.7,15.4,18804.418,3633.476,51.90269648334769,9044.418000000001
Hampshire County,54027,2011,9794,8967,827,8.4,23750,79.6,15.8,18905.0,3752.5,51.806400423168476,9111.0
Hampshire County,54027,2012,9747,9005,742,7.6,23791,79.8,16.3,18985.217999999997,3877.933,51.33994247524575,9238.217999999997
Hampshire County,54027,2013,9602,8937,665,6.9,23746,80.4,16.9,19091.784,4013.0739999999996,50.293885579262785,9489.784
Hampshire County,54027,2014,9521,8931,590,6.2,23674,81.2,17.8,19223.288,4213.972000000001,49.52846776264289,9702.288
Hampshire County,54027,2015,9746,9218,528,5.4,23542,82.0,18.5,19304.44,4355.2699999999995,50.4857949777357,9558.439999999999
Hampshire County,54027,2016,9482,9051,431,4.5,23455,81.9,19.3,19209.645,4526.8150000000005,49.360620667378285,9727.645
Hampshire County,54027,2017,9648,9242,406,4.2,23412,82.6,20.22894242268922,19338.311999999998,4736.0,49.890600586028405,9690.311999999998
Hampshire County,54027,2018,9779,9341,438,4.5,23363,83.6,21.28151350425887,19531.468,4972.0,50.067921161891164,9752.468
Hampshire County,54027,2019,9813,9399,414,4.2,23309,83.3,21.76412544510704,19416.397,5073.0,50.53975771096976,9603.397
Hampshire County,54027,2020,9713,9135,578,6.0,23304,83.6,22.73000343288706,19482.144,5297.0,49.85590908269644,9769.144
Hampshire County,54027,2021,9861,9481,380,3.9,23214,82.6,22.65443266994055,19174.764,5258.999999999999,51.426969322803664,9313.764
Hampshire County,54027,2022,10036,9741,295,2.9,23275,83.6,23.252416756176157,19457.899999999998,5412.0,51.57802229428664,9421.899999999998
Hampshire County,54027,2023,10285,9967,318,3.1,23340,84.2,23.680377035132818,19652.280000000002,5527.0,52.334894475348406,9367.280000000002
Hampshire County,54027,2024,10378,10045,333,3.2,23465,84.3,24.33837630513531,19780.995,5711.0,52.464499384383856,9402.994999999999
Hancock County,54029,2010,14160,12484,1676,11.8,30866,82.4,18.6,25433.584000000003,5741.076000000001,55.67441851687123,11273.584000000003
Hancock County,54029,2011,13880,12466,1414,10.2,30732,82.1,18.8,25230.971999999998,5777.616,55.01175301530199,11350.971999999998
Hancock County,54029,2012,13761,12534,1227,8.9,30594,82.1,19.0,25117.674,5812.86,54.786123906218386,11356.673999999999
Hancock County,54029,2013,13438,12359,1079,8.0,30517,82.1,19.1,25054.457,5828.747,53.63516758714827,11616.456999999999
